RENDERING NPI,PROVIDER LEGAL NAME,CALENDAR YEAR,DELIVERY SYSTEM,PROVIDER TYPE,AGE GROUP,ADV USER CNT,ADV USER ANNOTATION CODE,ADV SVC CNT,ADV  SVC ANNOTATION CODE,PREV USER CNT,PREV USER ANNOTATION CODE,PREV SVC CNT,PREV SVC ANNOTATION CODE,TXMT USER CNT,TXMT USER ANNOTATION CODE,TXMT SVC CNT,TXMT SVC ANNOTATION CODE,EXAM USER CNT,EXAM USER ANNOTATION CODE,EXAM SVC CNT,EXAM SVC ANNOTATION CODE
1528595972,SENAR MARTHA V,2021,FFS,RENDERING SNC,AGE 0-20,367,,441,,156,,162,,68,,95,,158,,163,
1528595972,SENAR MARTHA V,2021,FFS,RENDERING SNC,AGE 21+,414,,789,,229,,299,,208,,355,,253,,331,
1528612041,TRAN JIMMY,2021,FFS,RENDERING SNC,AGE 0-20,19,,34,,13,,18,,,1,,2,14,,16,
1528612041,TRAN JIMMY,2021,FFS,RENDERING SNC,AGE 21+,171,,450,,71,,122,,155,,365,,72,,93,
1528612041,TRAN JIMMY,2021,GMC,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1528612041,TRAN JIMMY,2021,GMC,RENDERING SNC,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1528613981,DE LEON NOEL ED MONTEVERDE,2021,FFS,RENDERING SNC,AGE 0-20,44,,67,,29,,32,,18,,31,,21,,21,
1528613981,DE LEON NOEL ED MONTEVERDE,2021,FFS,RENDERING SNC,AGE 21+,569,,"1,778",,323,,435,,465,,"1,357",,332,,438,
1538132071,SHIN STEVE I,2021,FFS,RENDERING SNC,AGE 0-20,615,,"1,506",,528,,999,,245,,484,,368,,485,
1538132071,SHIN STEVE I,2021,FFS,RENDERING SNC,AGE 21+,630,,"1,776",,504,,934,,386,,832,,428,,707,
1538189683,WHEADON SCOTT C,2021,FFS,RENDERING SNC,AGE 0-20,175,,372,,149,,239,,40,,79,,168,,308,
1538189683,WHEADON SCOTT C,2021,FFS,RENDERING SNC,AGE 21+,347,,999,,218,,371,,238,,595,,301,,695,
1538206149,VAN ADRIENNE N,2021,FFS,RENDERING SNC,AGE 0-20,181,,386,,133,,173,,84,,158,,157,,224,
1538206149,VAN ADRIENNE N,2021,FFS,RENDERING SNC,AGE 21+,559,,"1,911",,303,,347,,428,,"1,378",,430,,643,
1538212329,"FERNANDEZ-FRACKELTON, M",2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1538230453,WILHELMI JULIE A,2021,FFS,RENDERING SNC,AGE 0-20,908,,"1,566",,906,,"1,563",,,1,,1,906,,"1,563",
1538230453,WILHELMI JULIE A,2021,FFS,RENDERING SNC,AGE 21+,203,,394,,169,,329,,,1,,1,173,,335,
1538231592,CHEN RICHARD Z,2021,FFS,RENDERING SNC,AGE 0-20,811,,"1,946",,786,,"1,404",,272,,502,,766,,"1,115",
1538231592,CHEN RICHARD Z,2021,FFS,RENDERING SNC,AGE 21+,849,,"3,163",,765,,"1,206",,559,,"1,856",,774,,"1,008",
1538259395,PHEN CHIAVEN,2021,FFS,RENDERING SNC,AGE 0-20,345,,422,,248,,271,,127,,167,,214,,237,
1538371844,"PARK, DANIEL MD",2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,0,,0,,0,,0,
1538378179,LUZAR JEFFERY R,2021,FFS,RENDERING SNC,AGE 0-20,193,,240,,184,,203,,24,,52,,177,,191,
1538378179,LUZAR JEFFERY R,2021,FFS,RENDERING SNC,AGE 21+,204,,260,,183,,202,,50,,80,,179,,198,
1538398870,BATTLES MANDI LISETTE,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,0,,0,
1538453956,KAUR SUKHMEET,2021,FFS,RENDERING SNC,AGE 0-20,370,,635,,318,,456,,185,,266,,,1,,1
1538453956,KAUR SUKHMEET,2021,FFS,RENDERING SNC,AGE 21+,244,,412,,183,,260,,183,,278,,,1,,1
1538456108,KADKHODA AFSANEH,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1538456108,KADKHODA AFSANEH,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,,1,,1,,1,,1
1538491105,RAM SARVANAN,2021,FFS,RENDERING SNC,AGE 0-20,545,,945,,467,,644,,189,,317,,371,,437,
1538491105,RAM SARVANAN,2021,FFS,RENDERING SNC,AGE 21+,553,,"1,341",,455,,721,,327,,729,,399,,586,
1538493622,WONG CYNTHIA,2021,FFS,RENDERING SNC,AGE 0-20,552,,698,,450,,522,,87,,112,,414,,467,
1538493622,WONG CYNTHIA,2021,FFS,RENDERING SNC,AGE 21+,434,,660,,331,,420,,163,,238,,320,,403,
1538501895,ROSEN KATHERINE M,2021,FFS,RENDERING SNC,AGE 0-20,11,,13,,0,,0,,11,,13,,0,,0,
1538522180,"SHEMWELL, KRISTINA M MD",2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,0,,0,,,1,,1
1538523394,"GELLEIN, TATIANA  MD",2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,0,,0,,,1,,1
1538542980,CHOW OLIVIA,2021,FFS,RENDERING SNC,AGE 0-20,485,,578,,424,,452,,47,,67,,398,,415,
1538542980,CHOW OLIVIA,2021,FFS,RENDERING SNC,AGE 21+,662,,"1,289",,388,,479,,248,,411,,336,,460,
1538544630,NGUYEN ANDREW T,2021,FFS,RENDERING SNC,AGE 0-20,218,,415,,167,,238,,63,,117,,156,,178,
1538544630,NGUYEN ANDREW T,2021,FFS,RENDERING SNC,AGE 21+,972,,"2,408",,704,,"1,180",,413,,835,,633,,936,
1538549605,BOUSHABA MOKHTAR,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1538549605,BOUSHABA MOKHTAR,2021,FFS,RENDERING SNC,AGE 21+,20,,30,,0,,0,,11,,13,,,1,,2
1538575188,DUNEHEW THOMAS J,2021,FFS,RENDERING SNC,AGE 0-20,762,,"1,169",,601,,798,,219,,303,,272,,296,
1538575188,DUNEHEW THOMAS J,2021,FFS,RENDERING SNC,AGE 21+,860,,"1,489",,444,,552,,434,,721,,374,,441,
1538592639,GANDHI ANERI D,2021,FFS,RENDERING SNC,AGE 0-20,252,,511,,73,,77,,61,,99,,68,,73,
1538592639,GANDHI ANERI D,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1538610142,SONG JASON,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,0,,0,,0,,0,
1538610142,SONG JASON,2021,FFS,RENDERING SNC,AGE 21+,11,,31,,0,,0,,0,,0,,0,,0,
1538621826,KADOKANA MAWJ,2021,FFS,RENDERING SNC,AGE 0-20,405,,"1,000",,324,,587,,183,,391,,247,,332,
1538621826,KADOKANA MAWJ,2021,FFS,RENDERING SNC,AGE 21+,346,,"1,096",,242,,394,,273,,816,,167,,189,
1538646807,MAKINANO SAMANTHA,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,,1,,1,0,,0,
1538646807,MAKINANO SAMANTHA,2021,FFS,RENDERING SNC,AGE 21+,97,,104,,14,,14,,87,,94,,,1,,1
1538659206,LIM ASHLEY S,2021,FFS,RENDERING SNC,AGE 0-20,298,,599,,277,,407,,56,,133,,,1,,2
1538659206,LIM ASHLEY S,2021,FFS,RENDERING SNC,AGE 21+,129,,329,,47,,54,,58,,161,,,1,,1
1538659206,LIM ASHLEY S,2021,PHP,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1538681325,GAWANDE SUJATA S,2021,FFS,RENDERING SNC,AGE 0-20,161,,316,,131,,169,,64,,129,,140,,188,
1538681325,GAWANDE SUJATA S,2021,FFS,RENDERING SNC,AGE 21+,572,,"1,978",,390,,531,,394,,"1,303",,460,,749,
1538684964,MANUGIAN ANTRANIG,2021,FFS,RENDERING SNC,AGE 0-20,322,,649,,234,,316,,141,,272,,289,,407,
1538684964,MANUGIAN ANTRANIG,2021,FFS,RENDERING SNC,AGE 21+,338,,"1,132",,169,,207,,244,,776,,295,,502,
1538725973,KAHLER KIMBERLY SUE,2021,FFS,RENDERING SNC,AGE 0-20,116,,234,,116,,234,,0,,0,,116,,234,
1538725973,KAHLER KIMBERLY SUE,2021,FFS,RENDERING SNC,AGE 21+,74,,155,,74,,155,,0,,0,,74,,155,
1538781810,SHIN ELLIE HAYOUNG,2021,FFS,RENDERING SNC,AGE 0-20,207,,439,,207,,439,,12,,24,,205,,436,
1538781810,SHIN ELLIE HAYOUNG,2021,FFS,RENDERING SNC,AGE 21+,252,,679,,252,,677,,,1,,1,252,,677,
1548255888,SONG CATHERINE SOOK,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1548277510,SOLIMAN SHAWKY A,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1548277510,SOLIMAN SHAWKY A,2021,FFS,RENDERING SNC,AGE 21+,44,,120,,32,,44,,24,,55,,32,,54,
1548278500,YEH HUEY-JU G,2021,FFS,RENDERING SNC,AGE 0-20,541,,808,,475,,646,,170,,226,,468,,636,
1548278500,YEH HUEY-JU G,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1548307101,RUIZ JOSE L,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,,1,,1,,1,,1
1548334238,BOYD CAROL A,2021,FFS,RENDERING SNC,AGE 0-20,464,,728,,420,,531,,257,,392,,400,,452,
1548334238,BOYD CAROL A,2021,FFS,RENDERING SNC,AGE 21+,198,,390,,58,,68,,174,,298,,114,,166,
1548334949,CAMPOS-CORTES ARIADNA,2021,FFS,RENDERING SNC,AGE 0-20,117,,119,,106,,108,,,1,,1,106,,108,
1548334949,CAMPOS-CORTES ARIADNA,2021,FFS,RENDERING SNC,AGE 21+,245,,254,,209,,216,,11,,12,,193,,198,
1548355571,HEYDARI MAHNAZ M,2021,FFS,RENDERING SNC,AGE 0-20,"1,790",,"2,994",,"1,444",,"1,846",,602,,897,,"1,345",,"1,699",
1548392160,CHUNG YOON S,2021,FFS,RENDERING SNC,AGE 0-20,247,,480,,231,,366,,57,,98,,214,,284,
1548392160,CHUNG YOON S,2021,FFS,RENDERING SNC,AGE 21+,576,,"2,030",,489,,835,,304,,800,,493,,"1,147",
1548398381,SANCHEZ PAUL,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,0,,0,
1548418619,RICHARDSON CHELSEA,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1548418619,RICHARDSON CHELSEA,2021,FFS,RENDERING SNC,AGE 21+,155,,323,,110,,181,,93,,139,,122,,214,
1548464191,TRAN DUNG,2021,FFS,RENDERING SNC,AGE 0-20,190,,328,,136,,180,,71,,108,,164,,197,
1548464191,TRAN DUNG,2021,FFS,RENDERING SNC,AGE 21+,340,,712,,135,,163,,209,,431,,258,,365,
1548470024,"DI PASUPIL, ROMEO, DDS",2021,FFS,RENDERING SNC,AGE 0-20,72,,168,,72,,168,,0,,0,,72,,168,
1548470024,"DI PASUPIL, ROMEO, DDS",2021,FFS,RENDERING SNC,AGE 21+,115,,346,,115,,346,,0,,0,,115,,346,
1548470024,"DI PASUPIL, ROMEO, DDS",2021,PHP,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1548620107,JOHNSTON TARA M,2021,FFS,RENDERING SNC,AGE 0-20,106,,122,,23,,24,,36,,38,,32,,33,
1548620107,JOHNSTON TARA M,2021,FFS,RENDERING SNC,AGE 21+,96,,106,,25,,27,,49,,54,,43,,45,
1548631443,COUTIN JONATHAN G,2021,FFS,RENDERING SNC,AGE 0-20,278,,684,,268,,544,,64,,165,,264,,500,
1548631443,COUTIN JONATHAN G,2021,FFS,RENDERING SNC,AGE 21+,259,,743,,245,,563,,76,,170,,249,,587,
1548643521,HSIN HONG-YUAN,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1548643521,HSIN HONG-YUAN,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1548644313,WU CASEY J,2021,FFS,RENDERING SNC,AGE 0-20,539,,945,,493,,673,,142,,233,,448,,538,
1548644313,WU CASEY J,2021,FFS,RENDERING SNC,AGE 21+,442,,878,,366,,468,,194,,327,,372,,536,
1548667470,MARITESSA I MASANGYA DDS INC,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,0,,0,,0,,0,
1548667470,MARITESSA I MASANGYA DDS INC,2021,FFS,RENDERING SNC,AGE 21+,22,,75,,17,,30,,12,,35,,19,,24,
1548808678,ANSARI BITA,2021,FFS,RENDERING SNC,AGE 0-20,33,,33,,21,,21,,,1,,1,15,,15,
1548808678,ANSARI BITA,2021,FFS,RENDERING SNC,AGE 21+,12,,12,,,1,,1,,1,,1,,1,,1
1558397836,ZLATANOVA TZVETANKA,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1558397836,ZLATANOVA TZVETANKA,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1558413450,LE TRAM K,2021,FFS,RENDERING SNC,AGE 0-20,83,,255,,67,,114,,45,,132,,52,,60,
1558413450,LE TRAM K,2021,FFS,RENDERING SNC,AGE 21+,191,,761,,107,,139,,169,,601,,104,,134,
1558424143,"CUYJET, SCOTT R NP",2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1558425579,SURABIAN STANLEY R,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1558427542,SHADRAVAN FARNAZ,2021,FFS,RENDERING SNC,AGE 0-20,74,,96,,67,,80,,,1,,2,62,,70,
1558427542,SHADRAVAN FARNAZ,2021,FFS,RENDERING SNC,AGE 21+,57,,115,,46,,82,,16,,33,,34,,61,
1558441709,"SABERI, NAGHMEH S MD",2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,0,,0,
1558457473,"VAN, HUAN NGOC, DDS",2021,FFS,RENDERING SNC,AGE 0-20,106,,295,,86,,124,,65,,179,,97,,182,
1558457473,"VAN, HUAN NGOC, DDS",2021,FFS,RENDERING SNC,AGE 21+,481,,"2,000",,341,,510,,384,,"1,489",,402,,807,
1558466128,CAVE MARK D,2021,FFS,RENDERING SNC,AGE 0-20,746,,"1,449",,467,,656,,330,,579,,367,,497,
1558466128,CAVE MARK D,2021,FFS,RENDERING SNC,AGE 21+,747,,"2,163",,235,,319,,632,,"1,572",,195,,409,
1558496174,PHAN PETER B,2021,FFS,RENDERING SNC,AGE 0-20,184,,446,,177,,335,,126,,277,,177,,342,
1558496174,PHAN PETER B,2021,FFS,RENDERING SNC,AGE 21+,346,,"1,253",,293,,684,,245,,650,,311,,835,
1558496208,KWOK RAYMOND,2021,FFS,RENDERING SNC,AGE 0-20,80,,111,,80,,111,,0,,0,,80,,111,
1558496208,KWOK RAYMOND,2021,FFS,RENDERING SNC,AGE 21+,588,,"1,104",,588,,"1,104",,0,,0,,588,,"1,104",
1558510594,CHAU TIFFANY P,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,,1,,1,,1,,1
1558511030,DELACRUZ NICHOLAS P,2021,FFS,RENDERING SNC,AGE 0-20,297,,"1,095",,231,,620,,177,,448,,93,,149,
1558511030,DELACRUZ NICHOLAS P,2021,FFS,RENDERING SNC,AGE 21+,415,,"1,912",,260,,617,,330,,"1,236",,171,,358,
1558566737,BETITA GINA M,2021,FFS,RENDERING SNC,AGE 0-20,104,,158,,54,,61,,51,,77,,53,,60,
1558566737,BETITA GINA M,2021,FFS,RENDERING SNC,AGE 21+,133,,273,,28,,40,,90,,174,,35,,47,
1558570085,LOPEZ-ZEPEDA THERESA,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1558665091,YEUNG CAROL Y,2021,FFS,RENDERING SNC,AGE 0-20,284,,305,,238,,249,,41,,45,,156,,162,
1558665091,YEUNG CAROL Y,2021,FFS,RENDERING SNC,AGE 21+,102,,113,,46,,47,,43,,49,,32,,33,
1558679431,JIN MI JUNG,2021,FFS,RENDERING SNC,AGE 0-20,55,,123,,55,,123,,0,,0,,55,,123,
1558679431,JIN MI JUNG,2021,FFS,RENDERING SNC,AGE 21+,126,,382,,126,,382,,0,,0,,126,,382,
1558698092,CRUZ DEO S,2021,FFS,RENDERING SNC,AGE 0-20,554,,711,,531,,659,,102,,130,,528,,650,
1558698092,CRUZ DEO S,2021,FFS,RENDERING SNC,AGE 21+,346,,455,,327,,411,,170,,226,,326,,409,
1558743518,"YIP, KATHLEEN  MD",2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,,1,,1,,1,,1
1558785949,CHAU DEBORAH H,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1558802280,VAN WINKLE HALEY,2021,FFS,RENDERING SNC,AGE 0-20,685,,"2,741",,575,,"1,414",,457,,"1,778",,612,,"1,640",
1558802280,VAN WINKLE HALEY,2021,FFS,RENDERING SNC,AGE 21+,390,,"1,759",,134,,304,,332,,"1,268",,349,,"1,154",
1558814509,AUERBACH JIMENE DANIELA A,2021,FFS,RENDERING SNC,AGE 0-20,156,,574,,0,,0,,154,,568,,,1,,1
1558814509,AUERBACH JIMENE DANIELA A,2021,FFS,RENDERING SNC,AGE 21+,193,,729,,0,,0,,190,,721,,,1,,1
1558817247,OVERTON HANNAH,2021,FFS,RENDERING SNC,AGE 0-20,55,,65,,54,,64,,,1,,1,,1,,1
1558817247,OVERTON HANNAH,2021,FFS,RENDERING SNC,AGE 21+,45,,66,,14,,18,,31,,48,,0,,0,
1558920801,HYMES RACHEL M,2021,FFS,RENDERING SNC,AGE 0-20,411,,755,,387,,576,,101,,193,,298,,339,
1558920801,HYMES RACHEL M,2021,FFS,RENDERING SNC,AGE 21+,596,,"1,597",,536,,790,,323,,725,,529,,828,
1558920801,HYMES RACHEL M,2021,PHP,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1568414175,"CASTANEDA, FORTINO MD",2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1568445385,NEWMAN PAUL,2021,FFS,RENDERING SNC,AGE 0-20,60,,122,,60,,122,,0,,0,,60,,122,
1568445385,NEWMAN PAUL,2021,FFS,RENDERING SNC,AGE 21+,90,,293,,90,,293,,0,,0,,90,,293,
1568498624,"MARSHALL, STEVEN C DDS",2021,FFS,RENDERING SNC,AGE 0-20,62,,151,,62,,151,,0,,0,,62,,151,
1568498624,"MARSHALL, STEVEN C DDS",2021,FFS,RENDERING SNC,AGE 21+,336,,956,,336,,956,,0,,0,,336,,956,
1568515906,"FLORES, MICHAEL A, DDS",2021,FFS,RENDERING SNC,AGE 0-20,482,,502,,14,,15,,31,,37,,,1,,1
1568515906,"FLORES, MICHAEL A, DDS",2021,FFS,RENDERING SNC,AGE 21+,195,,268,,44,,44,,88,,110,,,1,,1
1568520740,KADABA SUNILKUMAR R,2021,FFS,RENDERING SNC,AGE 0-20,149,,275,,67,,95,,105,,202,,39,,59,
1568520740,KADABA SUNILKUMAR R,2021,FFS,RENDERING SNC,AGE 21+,221,,419,,15,,23,,188,,358,,67,,110,
1568523983,BURBULYS DAVID,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,0,,0,,0,,0,
1568523983,BURBULYS DAVID,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1568662617,EVAZYAN RITA,2021,FFS,RENDERING SNC,AGE 0-20,508,,783,,508,,783,,0,,0,,508,,783,
1568662617,EVAZYAN RITA,2021,FFS,RENDERING SNC,AGE 21+,200,,297,,200,,297,,0,,0,,200,,297,
1568668606,LEEDS LEYLA A,2021,FFS,RENDERING SNC,AGE 0-20,148,,343,,148,,343,,0,,0,,148,,343,
1568668606,LEEDS LEYLA A,2021,FFS,RENDERING SNC,AGE 21+,184,,452,,184,,452,,,1,,2,184,,452,
1568688554,FARRELL TIM A,2021,FFS,RENDERING SNC,AGE 0-20,321,,564,,317,,554,,51,,74,,312,,538,
1568688554,FARRELL TIM A,2021,FFS,RENDERING SNC,AGE 21+,505,,"1,219",,458,,"1,007",,255,,547,,453,,989,
1568717858,"AGHBASHIAN, NOVA, DDS",2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1568719011,PARK ALLYSON J,2021,FFS,RENDERING SNC,AGE 0-20,463,,666,,138,,167,,84,,140,,113,,133,
1568719011,PARK ALLYSON J,2021,FFS,RENDERING SNC,AGE 21+,797,,"1,863",,517,,774,,369,,639,,479,,702,
1568727725,SESHADRI SHESHASHREE,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1568870723,BARNHART-KALINO RACHEL L,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1568891794,LAI JOSEPH H,2021,FFS,RENDERING SNC,AGE 0-20,55,,141,,52,,111,,15,,32,,30,,35,
1568891794,LAI JOSEPH H,2021,FFS,RENDERING SNC,AGE 21+,517,,"1,757",,462,,850,,367,,926,,436,,729,
1568935252,MERCADO VICTOR A,2021,FFS,RENDERING SNC,AGE 0-20,16,,16,,,1,,1,,1,,1,,1,,1
1568935252,MERCADO VICTOR A,2021,FFS,RENDERING SNC,AGE 21+,196,,219,,81,,88,,95,,107,,45,,48,
1568987857,MONCADA CLAUDIA,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1578002044,DAVYDOV ANNA,2021,FFS,RENDERING SNC,AGE 0-20,112,,284,,91,,149,,42,,111,,94,,148,
1578002044,DAVYDOV ANNA,2021,FFS,RENDERING SNC,AGE 21+,250,,907,,175,,285,,144,,384,,179,,337,
1578003463,GAGGI DINA S,2021,FFS,RENDERING SNC,AGE 0-20,510,,"1,015",,473,,801,,201,,322,,439,,616,
1578003463,GAGGI DINA S,2021,FFS,RENDERING SNC,AGE 21+,560,,"1,278",,320,,513,,438,,986,,203,,238,
1578040135,NGO TRACY M,2021,FFS,RENDERING SNC,AGE 0-20,75,,123,,64,,79,,19,,37,,18,,18,
1578040135,NGO TRACY M,2021,FFS,RENDERING SNC,AGE 21+,175,,409,,80,,109,,89,,174,,60,,98,
1578080628,CHOLA SHARANYA,2021,FFS,RENDERING SNC,AGE 0-20,162,,364,,111,,145,,123,,247,,96,,136,
1578080628,CHOLA SHARANYA,2021,FFS,RENDERING SNC,AGE 21+,351,,"1,176",,109,,118,,328,,"1,015",,239,,456,
1578093233,MIXTER HANNAH E,2021,FFS,RENDERING SNC,AGE 0-20,"1,260",,"1,623",,"1,260",,"1,623",,0,,0,,"1,260",,"1,623",
1578093233,MIXTER HANNAH E,2021,FFS,RENDERING SNC,AGE 21+,780,,996,,771,,986,,0,,0,,771,,986,
1578098349,HARDY CHRISTOPHER M,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1578098349,HARDY CHRISTOPHER M,2021,FFS,RENDERING SNC,AGE 21+,33,,36,,,1,,1,,1,,1,15,,16,
1578126793,JOSEPH EVAN M,2021,FFS,RENDERING SNC,AGE 0-20,21,,27,,,1,,1,,1,,1,14,,18,
1578126793,JOSEPH EVAN M,2021,FFS,RENDERING SNC,AGE 21+,79,,104,,,1,,1,34,,42,,30,,33,
1578133625,WATU VANESSA L,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,0,,0,,0,,0,
1578133625,WATU VANESSA L,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1578610143,OU JON C,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1578634234,GIBONEY PAUL TRAVIS,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1578657110,WRIGHT CARTER R,2021,FFS,RENDERING SNC,AGE 0-20,957,,"1,755",,792,,998,,383,,677,,871,,"1,202",
1578657110,WRIGHT CARTER R,2021,FFS,RENDERING SNC,AGE 21+,"1,239",,"2,026",,363,,445,,823,,"1,238",,896,,"1,209",
1578664884,"GANDY, TODD THOMAS, DDS",2021,FFS,RENDERING SNC,AGE 0-20,363,,588,,231,,305,,72,,98,,129,,155,
1578664884,"GANDY, TODD THOMAS, DDS",2021,FFS,RENDERING SNC,AGE 21+,218,,399,,143,,251,,123,,205,,51,,84,
1578709739,VARGAS CLARISSA RENEE,2021,FFS,RENDERING SNC,AGE 0-20,160,,222,,150,,198,,,1,,2,0,,0,
1578709739,VARGAS CLARISSA RENEE,2021,FFS,RENDERING SNC,AGE 21+,107,,242,,43,,51,,92,,220,,,1,,1
1578719068,TSUI MAXIMILIAN,2021,FFS,RENDERING SNC,AGE 0-20,"1,982",,"2,738",,"1,699",,"2,191",,374,,459,,"1,199",,"1,361",
1578719068,TSUI MAXIMILIAN,2021,FFS,RENDERING SNC,AGE 21+,126,,155,,39,,42,,71,,83,,43,,47,
1578729711,ACOSTA EDWIN,2021,FFS,RENDERING SNC,AGE 0-20,29,,42,,19,,27,,,1,,1,23,,35,
1578729711,ACOSTA EDWIN,2021,FFS,RENDERING SNC,AGE 21+,47,,80,,25,,35,,,1,,1,43,,71,
1578751046,DELOS REYES IMELDA F,2021,FFS,RENDERING SNC,AGE 0-20,"1,449",,"1,553",,"1,382",,"1,472",,30,,35,,"1,347",,"1,430",
1578751046,DELOS REYES IMELDA F,2021,FFS,RENDERING SNC,AGE 21+,185,,243,,110,,143,,46,,54,,68,,81,
1578753794,RYAN A YAMANAKA DDS,2021,FFS,RENDERING SNC,AGE 0-20,42,,98,,23,,25,,28,,58,,27,,30,
1578753794,RYAN A YAMANAKA DDS,2021,FFS,RENDERING SNC,AGE 21+,289,,518,,201,,229,,113,,193,,241,,301,
1578754008,KIM MINA,2021,FFS,RENDERING SNC,AGE 0-20,186,,287,,162,,210,,54,,72,,93,,95,
1578754008,KIM MINA,2021,FFS,RENDERING SNC,AGE 21+,302,,614,,171,,234,,165,,258,,135,,195,
1578772000,"NGUYEN, TRISTEN, DDS",2021,FFS,RENDERING SNC,AGE 0-20,235,,301,,235,,301,,0,,0,,235,,301,
1578772000,"NGUYEN, TRISTEN, DDS",2021,FFS,RENDERING SNC,AGE 21+,152,,237,,152,,237,,0,,0,,152,,237,
1578829974,WILEY RASHIDAH TYNETTA,2021,FFS,RENDERING SNC,AGE 0-20,242,,353,,202,,278,,224,,307,,70,,86,
1578829974,WILEY RASHIDAH TYNETTA,2021,FFS,RENDERING SNC,AGE 21+,450,,799,,231,,329,,401,,649,,106,,128,
1578834511,GANJIAN SHIVA,2021,FFS,RENDERING SNC,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1578834511,GANJIAN SHIVA,2021,FFS,RENDERING SNC,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1578905253,ESCARENO JEANETTE,2021,FFS,RENDERING SNC,AGE 0-20,809,,849,,42,,44,,183,,188,,163,,167,
1578905253,ESCARENO JEANETTE,2021,FFS,RENDERING SNC,AGE 21+,691,,730,,53,,55,,401,,417,,290,,302,
1578917803,NGUYEN THERESA T,2021,FFS,RENDERING SNC,AGE 0-20,143,,253,,108,,183,,29,,41,,125,,204,
